Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.085615856,1.883111545,1.393914391,0.922529512,0.533528761,0.435400602,0.382817379,0.422672489,0.457909263,0.415055467,0.353906622,0.340270095,0.331421514,0.331725661,0.387248362,0.360860988,0.385693794,0.46016611,0.420254083,0.324518735,0.321492277,0.329976965,0.37969035,0.392070158,0.541632517,0.563045813,0.687937716,0.717320532,0.80541954,,,
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12005066,9.973112973,7.205418269,6.639591362,7.987645516,7.944691827,6.925044614,6.874659166,6.931043257,8.009165871,8.159644722,8.345590257,8.657233009,9.538738318,9.954509465,10.17109139,10.33863231,11.53970459,11.51797138,10.05999857,11.27533338,12.25532829,12.58564599,12.63049775,12.71238222,12.95172231,12.71905356,12.49811773,12.25964817,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.984006252,2.021428694,2.040447072,2.07632255,2.143355181,2.154097108,2.285772522,2.385211465,2.437815111,2.376519897,2.419941585,2.392574154,2.374221253,2.371203838,2.444268358,2.511705632,2.544159534,2.61818708,2.689785345,2.58940056,2.707055302,2.783237117,2.847497681,2.894287942,2.884360795,2.841497186,2.754968498,2.677573114,2.614462991,,,
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.184242098,0.179493406,0.205784817,0.211027705,0.196765761,0.192977919,0.198971413,0.214095688,0.219475326,0.224587074,0.264783293,0.398859608,0.451320026,0.5099081,0.565903572,0.482602191,0.504741813,,,
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.329490781,2.38979204,2.502704102,2.572660951,2.695523297,2.73253743,2.755567969,2.865915827,2.741126322,2.792580403,2.846277416,2.933285043,2.973978963,3.011827142,3.149229483,3.378272601,3.496019474,3.59479644,3.668057974,3.788536638,3.782405671,3.741377969,3.855920632,3.86312525,3.930979444,3.825907966,3.796304371,3.833300193,3.861347119,,,
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841494073,0.944951335,0.838592004,0.941856084,0.940055777,1.041970575,0.831022053,0.931474524,1.030545365,1.128494486,1.020803985,1.015413984,1.009866395,1.204928156,1.297223941,1.288302216,1.474723244,1.267340632,1.257447961,1.347488378,1.154056991,1.062206686,1.070705498,1.179152582,1.088860952,1.091486406,1.483048753,1.764671281,1.841103111,,,
South Asia (IDA & IBRD),TSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567342503,0.592678265,0.605793263,0.617441315,0.636840582,0.673619397,0.692377846,0.717335516,0.718263187,0.759801003,0.773531071,0.773166446,0.78573783,0.795362375,0.839647473,0.863837789,0.907528053,0.982300307,1.023284506,1.102908371,1.149821902,1.198544362,1.274240336,1.291827692,1.382921808,1.384815574,1.399755872,1.462850482,1.526651238,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.783664211,0.770451586,0.764127199,0.761312763,0.746739369,0.761195014,0.772094671,0.776419174,0.764345481,0.724469941,0.717068799,0.770464767,0.772912532,0.793046324,0.820898106,0.820706672,0.806305432,0.814242138,0.8381134,0.780111852,0.814782471,0.798790821,0.805956712,0.817618181,0.824377307,0.781518154,0.768612427,0.76344328,0.763618494,,,
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.55495647,10.576776,9.646757258,10.02729967,10.41994291,10.49274438,10.57614546,10.92997671,11.17540713,11.24273791,11.33243737,12.13406132,12.54296474,11.93551704,12.37874143,15.17165099,17.05881992,16.86728572,16.0827845,15.28478993,17.03128576,17.35544612,16.4483713,16.79091798,16.08999829,15.51448846,13.23351455,13.14249382,12.77844012,,,
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.668181375,1.710993704,1.762277169,1.878140514,1.856618639,1.867315405,1.899143605,1.935047337,1.989513623,2.063745821,2.155876793,2.210556248,2.201339829,2.199032667,2.277925238,2.289552615,2.359523786,2.379490038,2.380352252,2.383691484,2.580100411,2.394368505,2.459667854,2.444090628,2.605937977,2.653857785,2.564592069,2.614261782,2.592258865,,,
Turkey,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.581889114,2.62250984,2.687584443,2.747035115,2.674057416,2.876905529,3.120830864,3.206588634,3.160786872,3.096453342,3.425353078,3.081057629,3.194701965,3.316114133,3.35169203,3.460942882,3.797296643,4.152950567,4.07846721,4.035674787,4.108009911,4.326061043,4.405564525,4.190557754,4.410763371,4.47717596,4.692471556,5.127196701,5.01541837,,,
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.122334456,1.1093854,1.097694841,1.087665869,1.080030241,1.075500108,1.073306858,1.072041166,1.071581655,1.070205479,1.064735945,1.05507491,1.04242677,1.028383381,1.013068585,1.00030009,0.988337616,0.978569332,0.969461949,0.960338039,0.950479992,0.941087898,0.930752048,0.92174394,0.911327805,0.90098207,0.89031339,0.879894413,0.86918731,,,
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074988549,0.071383052,0.068988017,0.068490194,0.066336376,0.092076907,0.100839156,0.092649428,0.084262093,0.077106098,0.088061865,0.091025817,0.101033571,0.103473581,0.136437451,0.147723076,0.153228936,0.145275179,0.145744927,0.1376706,0.155818272,0.178659319,0.209763311,0.222964143,0.214569239,0.227066841,0.205846528,0.207828911,0.205634733,,,
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04552161,0.045116466,0.044177064,0.042761817,0.036880718,0.047028492,0.050872881,0.052181,0.057871443,0.057510311,0.056236408,0.055352882,0.061190608,0.062354345,0.065992327,0.080550227,0.090999852,0.099707203,0.104496182,0.108560364,0.118723959,0.124265267,0.11314083,0.119626209,0.128415159,0.127140436,0.143004244,0.141862619,0.143462178,,,
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.27040704,12.53699484,11.01889918,9.569330308,8.005754853,7.750500846,6.778787962,6.487846529,6.167974554,6.154728832,6.04719734,6.176226409,6.305486005,6.906706382,6.472697058,6.271286012,6.497208481,6.711337966,6.514089862,5.478213943,5.874332835,6.203112645,6.08180905,5.904640106,5.248479998,4.227086146,4.471757855,3.899968181,4.154180631,,,
Upper middle income,UMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.369723951,3.356201124,3.289504346,3.275769135,3.205142413,3.321613383,3.310814517,3.292264292,3.29731091,3.209670275,3.330389949,3.409191054,3.532066987,3.832886349,4.1861671,4.502660571,4.807533618,5.067357143,5.196555496,5.278473684,5.679705031,6.054158113,6.164053006,6.29475399,6.22699335,6.129205187,6.071887522,6.137106903,6.236807615,,,
Uruguay,URY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23810216,1.395427405,1.512145189,1.412956528,1.333896048,1.454590567,1.678274475,1.700223659,1.75627679,2.049573686,1.644710088,1.488510951,1.361977555,1.350919964,1.643842545,1.628635568,1.903528685,1.75583244,2.320205759,2.289773698,1.869452111,2.25888013,2.521474708,2.171452714,1.911517895,1.931411164,1.90704875,1.769167313,1.890244079,,,
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.40922912,19.00573561,19.02508245,19.2381088,19.28061081,19.25393761,19.61109008,20.34787297,20.26688031,20.10571961,20.4719331,20.17500468,19.44947847,19.50870471,19.60357288,19.478026,18.9576435,19.05602695,18.29480563,16.81886848,17.43419587,16.59940374,15.77114462,16.10295784,16.02637907,15.53534211,15.13174682,14.80588242,15.24087458,,,
Uzbekistan,UZB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.742077036,5.660080183,5.271574432,5.183666029,4.789292577,4.219003731,4.180839612,4.159800566,4.728701509,4.727774544,4.936633888,4.916591393,4.96164705,4.627331804,4.694879245,4.387587419,4.603173105,4.404868245,4.548983987,4.118498671,4.290955942,4.261845846,3.737762179,3.74067559,3.427109309,3.24388397,3.370708901,3.438864292,3.401191282,,,
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.744262204,0.835096314,1.111718439,1.110740864,1.295588521,1.388336125,1.389107545,1.482923212,1.762408749,1.763128346,1.484409066,1.946372795,2.127757991,2.123299053,2.303722816,2.301665485,2.301983389,2.76456928,2.029501573,9.141865125,2.309255496,2.123436274,3.688845852,2.025335101,2.663776316,2.015851927,2.466496752,2.458434251,2.540604301,,,
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.252470818,5.094964181,5.095415857,5.240544514,5.137708804,5.332157043,5.835434754,5.951989214,5.690345825,5.369877255,5.555039095,5.570371515,5.799905954,5.404744528,5.490719284,5.961234384,5.582455841,5.607099135,5.915871452,5.848166013,6.026735216,5.891053315,6.264469322,6.3019949,6.269352903,5.780234026,5.428918569,5.058756948,4.782754887,,,
British Virgin Islands,VGB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270779674,0.263692435,0.272418874,0.335406593,0.363198329,0.404749873,0.44919898,0.520398399,0.574404289,0.571512649,0.629580043,0.692572066,0.812908357,0.856118923,1.016820775,1.097901436,1.131680197,1.23367488,1.363814127,1.512419303,1.698806226,1.676805213,1.639942555,1.692844192,1.837890351,2.257300246,2.390740709,2.348081292,2.698805922,,,
Vanuatu,VUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.477571209,0.46444353,0.386657731,0.375603313,0.365568337,0.416267743,0.524105963,0.514529748,0.449471029,0.496527069,0.486581173,0.475664477,0.412526363,0.452352232,0.342930488,0.334476926,0.32652452,0.501221157,0.445037828,0.564618405,0.550343753,0.535733419,0.480952286,0.42862097,0.606317832,0.516361276,0.646723626,0.595448671,0.615016657,,,
World,WLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90295219,3.874590451,3.804010651,3.769327733,3.732385106,3.78198265,3.806694308,3.813516711,3.78061193,3.747770569,3.812654595,3.827663802,3.834768941,3.958519354,4.092267251,4.196316309,4.281021305,4.391881157,4.376930437,4.277144215,4.483162516,4.569549191,4.576530766,4.606486625,4.556030175,4.483514829,4.431336901,4.435535925,4.477651716,,,
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.675688127,0.670731707,0.725119343,0.718059802,0.711368258,0.705674802,0.759501066,0.755528434,0.810002372,0.806423741,0.859825513,0.855217396,0.906978062,0.90150495,0.951863693,1.057188324,1.050455013,1.043697987,1.036721777,1.029514557,1.021813019,1.066843051,1.057702986,1.048701707,1.092498179,1.240245982,1.542099311,1.535642257,1.631587535,,,
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56703735,0.690937429,0.704793064,0.595566317,0.59310583,0.661824774,0.65161429,0.679157489,0.713056645,0.778315573,0.79785992,0.841594455,0.820877217,0.916512988,0.941653511,0.963823497,0.938241022,0.96934037,1.005383254,1.139166434,1.036067859,0.86905073,0.804145731,1.047834042,1.034329677,0.536269296,0.400468047,0.361417938,0.326681763,,,
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.729798587,6.424621766,6.175429944,6.217680011,6.21264227,6.375893519,6.486114311,6.721030433,6.787881552,6.280539028,6.331876384,7.035133889,7.181223045,7.558134072,8.034617557,7.887120033,7.827679844,8.080250219,8.568994062,8.004039383,8.300179118,7.867123605,8.076633054,8.13733274,8.213157978,7.671201555,7.564450881,7.632729355,7.496644895,,,
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340929635,0.349232211,0.33722439,0.291111264,0.241269619,0.234153214,0.188442077,0.237559142,0.219936727,0.173560366,0.173772089,0.171152851,0.174995607,0.185666543,0.182673845,0.193147172,0.17907724,0.158362525,0.169669202,0.186906807,0.194032244,0.218209839,0.277909358,0.284057583,0.311692501,0.319282188,0.341615023,0.414747987,0.446065443,,,
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584485424,1.713321439,1.694415977,1.539740958,1.417186242,1.35661892,1.287559412,1.186792976,1.197744563,1.338101327,1.153054813,1.165725392,1.044812939,0.849592217,0.812817998,0.870271068,0.808687692,0.796349846,0.613915543,0.618665464,0.772579157,0.891089823,0.923359696,0.925816482,0.894256225,0.89759836,0.783302583,0.718570496,0.849792905,,,
